effective_date,action,ticker,security_id,company_name,source,source_url,source_snapshot_id,verified,notes,related_ticker
2024-06-24,REMOVE,SIRI,ndx100-pit:SIRI,SiriusXM,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Did not meet minimum monthly weight requirements"
2024-07-22,ADD,SMCI,ndx100-pit:SMCI,Super Micro Computer,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Replaced Walgreens Boots Alliance; removed again 2024-12-23"
2024-07-22,REMOVE,WBA,ndx100-pit:WBA,Walgreens Boots Alliance,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Did not meet minimum monthly weight requirements"
2024-11-18,ADD,APP,ndx100-pit:APP,AppLovin,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Replaced Dollar Tree"
2024-11-18,REMOVE,DLTR,ndx100-pit:DLTR,Dollar Tree,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Did not meet minimum monthly weight requirements"
2024-12-23,ADD,PLTR,ndx100-pit:PLTR,Palantir Technologies,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Annual reconstitution"
2024-12-23,REMOVE,ILMN,ndx100-pit:ILMN,Illumina,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Annual reconstitution removal"
2024-12-23,ADD,MSTR,ndx100-pit:MSTR,MicroStrategy,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Annual reconstitution"
2024-12-23,REMOVE,MRNA,ndx100-pit:MRNA,Moderna,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Annual reconstitution removal"
2024-12-23,ADD,AXON,ndx100-pit:AXON,Axon Enterprise,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Annual reconstitution"
2024-12-23,REMOVE,SMCI,ndx100-pit:SMCI,Super Micro Computer,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Annual reconstitution removal"
2025-05-19,ADD,SHOP,ndx100-pit:SHOP,Shopify,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Replaced MongoDB"
2025-05-19,REMOVE,MDB,ndx100-pit:MDB,MongoDB,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Did not meet minimum monthly weight requirements"
2025-07-17,REMOVE,ANSS,ndx100-pit:ANSS,Ansys,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Acquired by Synopsys"
2025-07-28,ADD,TRI,ndx100-pit:TRI,Thomson Reuters,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Transferred listing NYSE to NASDAQ; replaced Ansys"
2025-10-30,ADD,SOLS,ndx100-pit:SOLS,Solstice Advanced Materials,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Spun off from Honeywell; removed 2025-11-06"
2025-11-06,REMOVE,SOLS,ndx100-pit:SOLS,Solstice Advanced Materials,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Did not meet minimum monthly weight requirements"
2025-12-22,ADD,ALNY,ndx100-pit:ALNY,Alnylam Pharmaceuticals,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Annual reconstitution"
2025-12-22,REMOVE,BIIB,ndx100-pit:BIIB,Biogen,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Annual reconstitution removal"
2025-12-22,ADD,FER,ndx100-pit:FER,Ferrovial SE,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Annual reconstitution"
2025-12-22,REMOVE,CDW,ndx100-pit:CDW,CDW Corporation,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Annual reconstitution removal"
2025-12-22,ADD,INSM,ndx100-pit:INSM,Insmed,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Annual reconstitution; removed again 2026-06-22"
2025-12-22,REMOVE,GFS,ndx100-pit:GFS,GlobalFoundries,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Annual reconstitution removal"
2025-12-22,ADD,MPWR,ndx100-pit:MPWR,Monolithic Power Systems,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Annual reconstitution"
2025-12-22,REMOVE,LULU,ndx100-pit:LULU,Lululemon Athletica,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Annual reconstitution removal"
2025-12-22,ADD,STX,ndx100-pit:STX,Seagate Technology Holdings,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Annual reconstitution"
2025-12-22,REMOVE,ON,ndx100-pit:ON,ON Semiconductor,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Annual reconstitution removal"
2025-12-22,ADD,WDC,ndx100-pit:WDC,Western Digital,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Annual reconstitution"
2025-12-22,REMOVE,TTD,ndx100-pit:TTD,The Trade Desk,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Annual reconstitution removal"
2026-01-05,ADD,VSNT,ndx100-pit:VSNT,Versant,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Spun off from Comcast; removed 2026-01-09"
2026-01-09,REMOVE,VSNT,ndx100-pit:VSNT,Versant,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Did not meet minimum monthly weight requirements"
2026-01-20,ADD,WMT,ndx100-pit:WMT,Walmart,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Transferred listing NYSE to NASDAQ; replaced AstraZeneca"
2026-01-20,REMOVE,AZN,ndx100-pit:AZN,AstraZeneca,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Preparing to transfer listing to NYSE"
2026-04-20,ADD,SNDK,ndx100-pit:SNDK,Sandisk,en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,https://en.wikipedia.org/wiki/Historical_components_of_the_Nasdaq-100,wikipedia-nasdaq100-history-2026-08-28,true,"Replaced Atlassian"
